Type,tranid,entity,Vendor Internal Id,reference no,terms,Currency,exchangerate,duedate,postingperiod,subsidiary,memo,trandate,purchaseItemline_itemRef,purchaseItemline_quantity,purchaseItemLine_rate,usertotal,purchaseItemLine_location
Bill,IV00537605,NAMEPLATES,2244,IV00537605,2,US Dollar,1.00,01/08/2023,Dec 2022,Sullivan Process Controls,,12/9/2022,Open AP Item,1,925.00,925.00,3
Bill,IV005388283,NAMEPLATES,2244,IV005388283,2,US Dollar,1.00,01/26/2023,Dec 2022,Sullivan Process Controls,,12/27/2022,Open AP Item,1,481.80,481.80,3
Bill,IV00538329,NAMEPLATES,2244,IV00538329,2,US Dollar,1.00,01/27/2023,Dec 2022,Sullivan Process Controls,,12/28/2022,Open AP Item,1,721.60,721.60,3
Bill,434208,NATIONAL SPECIALITY ALLOYS INC,2245,434208,2,US Dollar,1.00,12/18/2022,Nov 2022,Sullivan Process Controls,,11/18/2022,Open AP Item,1,520.00,520.00,3
Bill,2541301,NEC FINANCIAL SERVICES,2248,2541301,21,US Dollar,1.00,01/05/2023,Dec 2022,Sullivan Process Controls,,12/16/2022,Open AP Item,1,202.37,202.37,6
Bill,2541302,NEC FINANCIAL SERVICES,2248,2541302,21,US Dollar,1.00,01/05/2023,Dec 2022,Sullivan Process Controls,,12/16/2022,Open AP Item,1,151.92,151.92,4
Bill,40555513,OLIVER VAN HORN CO LLC,2256,40555513,2,US Dollar,1.00,12/08/2022,Dec 2022,Sullivan Process Controls,,12/8/2022,Open AP Item,1,158.92,158.92,3
Bill,02-20L-OVH-12022,OLIVER VAN HORN CO LLC,2256,02-20L-OVH-12022,2,US Dollar,1.00,12/12/2022,Dec 2022,Sullivan Process Controls,,12/12/2022,Open AP Item,1,158.92,158.92,3
Bill,40546960,OLIVER VAN HORN CO LLC,2256,40546960,2,US Dollar,1.00,12/23/2022,Nov 2022,Sullivan Process Controls,,11/23/2022,Open AP Item,1,217.44,217.44,3
Bill,40552209,OLIVER VAN HORN CO LLC,2256,40552209,2,US Dollar,1.00,01/04/2023,Dec 2022,Sullivan Process Controls,,12/5/2022,Open AP Item,1,218.09,218.09,3
Bill,DEC202,OMEGA-PAYTRACE MERCHANT BANKCARD,3115,DEC202,4,US Dollar,1.00,12/31/2022,Dec 2022,Sullivan Process Controls,,12/31/2022,Open AP Item,1,2920.55,2920.55,3
Bill,DEC2022,OMEGA-PAYTRACE MERCHANT BANKCARD,3115,DEC2022,4,US Dollar,1.00,12/31/2022,Dec 2022,Sullivan Process Controls,,12/31/2022,Open AP Item,1,15.65,15.65,6
Bill,32212,"O'NEALGAS, INC",2253,32212,2,US Dollar,1.00,01/07/2023,Dec 2022,Sullivan Process Controls,,12/8/2022,Open AP Item,1,169.73,169.73,3
Bill,07707-100064-02-6,OPTIMUM,2260,07707-100064-02-6,21,US Dollar,1.00,12/09/2022,Dec 2022,Sullivan Process Controls,,12/9/2022,Open AP Item,1,339.58,339.58,3
Bill,1381386,Optum Bank,2261,1381386,2,US Dollar,1.00,01/06/2023,Dec 2022,Sullivan Process Controls,,12/7/2022,Open AP Item,1,55.00,55.00,6
Bill,030-22/23,Phoenix Manufacturing,2273,030-22/23,2,US Dollar,1.00,12/16/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,6102.59,6102.59,5
Bill,032-22/23,Phoenix Manufacturing,2273,032-22/23,2,US Dollar,1.00,12/31/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,6715.00,6715.00,5
Bill,033-22/23,Phoenix Manufacturing,2273,033-22/23,2,US Dollar,1.00,01/07/2023,Dec 2022,Sullivan Process Controls,,12/8/2022,Open AP Item,1,2355.20,2355.20,3
Bill,031-22/23,Phoenix Manufacturing,2273,031-22/23,2,US Dollar,1.00,01/07/2023,Dec 2022,Sullivan Process Controls,,12/8/2022,Open AP Item,1,2328.06,2328.06,3
Bill,44195,PROGRESSIVE METAL SERVICE,2283,44195,2,US Dollar,1.00,01/04/2023,Dec 2022,Sullivan Process Controls,,12/5/2022,Open AP Item,1,175.00,175.00,3
Bill,44242,PROGRESSIVE METAL SERVICE,2283,44242,2,US Dollar,1.00,01/13/2023,Dec 2022,Sullivan Process Controls,,12/14/2022,Open AP Item,1,237.00,237.00,3
Bill,44253,PROGRESSIVE METAL SERVICE,2283,44253,2,US Dollar,1.00,01/21/2023,Dec 2022,Sullivan Process Controls,,12/22/2022,Open AP Item,1,175.00,175.00,3
Bill,4146335,PUFFER-SWEIVEN,2285,4146335,2,US Dollar,1.00,11/30/2022,Oct 2022,Sullivan Process Controls,,10/31/2022,Open AP Item,1,133.75,133.75,4
Bill,4145413,PUFFER-SWEIVEN,2285,4145413,2,US Dollar,1.00,12/01/2022,Nov 2022,Sullivan Process Controls,,11/1/2022,Open AP Item,1,863.10,863.10,3
Bill,4146729,PUFFER-SWEIVEN,2285,4146729,2,US Dollar,1.00,12/02/2022,Nov 2022,Sullivan Process Controls,,11/2/2022,Open AP Item,1,414.09,414.09,4
Bill,4147653,PUFFER-SWEIVEN,2285,4147653,2,US Dollar,1.00,12/08/2022,Nov 2022,Sullivan Process Controls,,11/8/2022,Open AP Item,1,5309.85,5309.85,5
Bill,4143902,PUFFER-SWEIVEN,2285,4143902,2,US Dollar,1.00,12/31/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,335.98,335.98,3
Bill,4152212,PUFFER-SWEIVEN,2285,4152212,2,US Dollar,1.00,01/08/2023,Dec 2022,Sullivan Process Controls,,12/9/2022,Open AP Item,1,1077.12,1077.12,4
Bill,4152468,PUFFER-SWEIVEN,2285,4152468,2,US Dollar,1.00,01/11/2023,Dec 2022,Sullivan Process Controls,,12/12/2022,Open AP Item,1,3516.24,3516.24,3
Bill,4155676,PUFFER-SWEIVEN,2285,4155676,2,US Dollar,1.00,01/19/2023,Dec 2022,Sullivan Process Controls,,12/20/2022,Open AP Item,1,2212.35,2212.35,5
Bill,4156422,PUFFER-SWEIVEN,2285,4156422,2,US Dollar,1.00,01/21/2023,Dec 2022,Sullivan Process Controls,,12/22/2022,Open AP Item,1,3324.10,3324.10,5
Bill,244979,QUALITY VALVE LLC,2287,244979,2,US Dollar,1.00,12/11/2022,Nov 2022,Sullivan Process Controls,,11/11/2022,Open AP Item,1,4935.00,4935.00,3
Bill,244986,QUALITY VALVE LLC,2287,244986,2,US Dollar,1.00,12/11/2022,Nov 2022,Sullivan Process Controls,,11/11/2022,Open AP Item,1,2459.00,2459.00,3
Bill,244982,QUALITY VALVE LLC,2287,244982,2,US Dollar,1.00,12/11/2022,Nov 2022,Sullivan Process Controls,,11/11/2022,Open AP Item,1,1880.00,1880.00,3
Bill,245222,QUALITY VALVE LLC,2287,245222,2,US Dollar,1.00,12/16/2022,Nov 2022,Sullivan Process Controls,,11/16/2022,Open AP Item,1,2675.00,2675.00,4
Bill,245662,QUALITY VALVE LLC,2287,245662,2,US Dollar,1.00,12/23/2022,Nov 2022,Sullivan Process Controls,,11/23/2022,Open AP Item,1,482.00,482.00,3
Bill,247058,QUALITY VALVE LLC,2287,247058,2,US Dollar,1.00,01/21/2023,Dec 2022,Sullivan Process Controls,,12/22/2022,Open AP Item,1,6500.00,6500.00,3
Bill,247057,QUALITY VALVE LLC,2287,247057,2,US Dollar,1.00,01/26/2023,Dec 2022,Sullivan Process Controls,,12/27/2022,Open AP Item,1,616.00,616.00,3
Bill,247107,QUALITY VALVE LLC,2287,247107,2,US Dollar,1.00,01/27/2023,Dec 2022,Sullivan Process Controls,,12/28/2022,Open AP Item,1,2862.00,2862.00,3
Bill,247213,QUALITY VALVE LLC,2287,247213,2,US Dollar,1.00,01/29/2023,Dec 2022,Sullivan Process Controls,,12/30/2022,Open AP Item,1,482.00,482.00,3
Bill,9201241351,QUEST DIAGNOSTICS,2288,9201241351,2,US Dollar,1.00,11/30/2022,Oct 2022,Sullivan Process Controls,,10/31/2022,Open AP Item,1,39.50,39.50,6
Bill,9201701032,QUEST DIAGNOSTICS,2288,9201701032,2,US Dollar,1.00,12/28/2022,Nov 2022,Sullivan Process Controls,,11/28/2022,Open AP Item,1,39.50,39.50,3
Bill,59906,R&S SUPPLY,2290,59906,2,US Dollar,1.00,12/04/2022,Nov 2022,Sullivan Process Controls,,11/4/2022,Open AP Item,1,1096.00,1096.00,3
Bill,60143,R&S SUPPLY,2290,60143,2,US Dollar,1.00,12/30/2022,Nov 2022,Sullivan Process Controls,,11/30/2022,Open AP Item,1,1198.00,1198.00,3
Bill,60410,R&S SUPPLY,2290,60410,2,US Dollar,1.00,01/08/2023,Dec 2022,Sullivan Process Controls,,12/9/2022,Open AP Item,1,887.50,887.50,3
Bill,60604,R&S SUPPLY,2290,60604,2,US Dollar,1.00,01/20/2023,Dec 2022,Sullivan Process Controls,,12/21/2022,Open AP Item,1,945.36,945.36,3
Bill,3192458,RAWSON OR INDUSTRIAL CONTROLS (ICD),2296,3192458,2,US Dollar,1.00,11/30/2022,Oct 2022,Sullivan Process Controls,,10/31/2022,Open AP Item,1,690.16,690.16,5
Bill,3187494,RAWSON OR INDUSTRIAL CONTROLS (ICD),2296,3187494,2,US Dollar,1.00,01/18/2023,Dec 2022,Sullivan Process Controls,,12/19/2022,Open AP Item,1,632.15,632.15,5
Bill,184003037906,RELIANT,2298,184003037906,21,US Dollar,1.00,01/11/2023,Dec 2022,Sullivan Process Controls,,12/22/2022,Open AP Item,1,352.12,352.12,4
Bill,0975-001138769,REPUBLIC SERVICES  #975,2300,0975-001138769,21,US Dollar,1.00,01/14/2023,Dec 2022,Sullivan Process Controls,,12/25/2022,Open AP Item,1,439.17,439.17,3
Bill,0853-007125466,REPUBLIC SERVICES #853,2301,0853-007125466,21,US Dollar,1.00,01/15/2023,Dec 2022,Sullivan Process Controls,,12/26/2022,Open AP Item,1,120.37,120.37,5
Bill,49728,RMC SALES INC,2304,49728,2,US Dollar,1.00,01/18/2023,Dec 2022,Sullivan Process Controls,,12/19/2022,Open AP Item,1,1280.00,1280.00,3
Bill,49738,RMC SALES INC,2304,49738,2,US Dollar,1.00,01/19/2023,Dec 2022,Sullivan Process Controls,,12/20/2022,Open AP Item,1,2687.86,2687.86,3
Bill,182047,RPP LLC,2306,182047,2,US Dollar,1.00,12/02/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,2450.50,2450.50,3
Bill,182183,RPP LLC,2306,182183,2,US Dollar,1.00,12/09/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,718.25,718.25,3
Bill,182281,RPP LLC,2306,182281,2,US Dollar,1.00,12/14/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,2055.75,2055.75,3
Bill,182961,RPP LLC,2306,182961,2,US Dollar,1.00,01/20/2023,Dec 2022,Sullivan Process Controls,,12/21/2022,Open AP Item,1,1279.40,1279.40,5
Bill,550949056,SEALED AIR CORP,2312,550949056,2,US Dollar,1.00,12/01/2022,Nov 2022,Sullivan Process Controls,,11/1/2022,Open AP Item,1,3909.71,3909.71,3
Bill,550962134,SEALED AIR CORP,2312,550962134,2,US Dollar,1.00,12/18/2022,Nov 2022,Sullivan Process Controls,,11/18/2022,Open AP Item,1,3341.02,3341.02,3
Bill,13201139-20221208,SECURITY PRO,2313,13201139-20221208,2,US Dollar,1.00,01/07/2023,Dec 2022,Sullivan Process Controls,,12/8/2022,Open AP Item,1,59.99,59.99,3
Bill,2120977,SETPOINT INTEGRATED SOLUTIONS,2314,2120977,2,US Dollar,1.00,11/27/2022,Oct 2022,Sullivan Process Controls,,10/28/2022,Open AP Item,1,618.96,618.96,4
Bill,2121327,SETPOINT INTEGRATED SOLUTIONS,2314,2121327,16,US Dollar,1.00,12/11/2022,Nov 2022,Sullivan Process Controls,,11/1/2022,Open AP Item,1,488.96,488.96,4
Bill,3291903,SIGMA SUPPLY,2316,3291903,2,US Dollar,1.00,12/08/2022,Nov 2022,Sullivan Process Controls,,11/8/2022,Open AP Item,1,1067.00,1067.00,3
Bill,3302368,SIGMA SUPPLY,2316,3302368,2,US Dollar,1.00,12/17/2022,Nov 2022,Sullivan Process Controls,,11/17/2022,Open AP Item,1,390.23,390.23,3
Bill,3311731,SIGMA SUPPLY,2316,3311731,2,US Dollar,1.00,12/29/2022,Nov 2022,Sullivan Process Controls,,11/29/2022,Open AP Item,1,390.23,390.23,3
Bill,3330024,SIGMA SUPPLY,2316,3330024,2,US Dollar,1.00,01/18/2023,Dec 2022,Sullivan Process Controls,,12/19/2022,Open AP Item,1,390.23,390.23,3
Bill,3331239,SIGMA SUPPLY,2316,3331239,2,US Dollar,1.00,01/19/2023,Dec 2022,Sullivan Process Controls,,12/20/2022,Open AP Item,1,1067.00,1067.00,3
Bill,1485914-01,SMITH FASTENER,2318,1485914-01,2,US Dollar,1.00,11/18/2022,Oct 2022,Sullivan Process Controls,,10/19/2022,Open AP Item,1,623.71,623.71,3
Bill,1492687,SMITH FASTENER,2318,1492687,2,US Dollar,1.00,12/16/2022,Nov 2022,Sullivan Process Controls,,11/16/2022,Open AP Item,1,760.76,760.76,3
Bill,1491367-01,SMITH FASTENER,2318,1491367-01,2,US Dollar,1.00,12/16/2022,Nov 2022,Sullivan Process Controls,,11/16/2022,Open AP Item,1,166.32,166.32,3
Bill,1494249,SMITH FASTENER,2318,1494249,2,US Dollar,1.00,12/22/2022,Nov 2022,Sullivan Process Controls,,11/22/2022,Open AP Item,1,662.97,662.97,3
Bill,1496410,SMITH FASTENER,2318,1496410,2,US Dollar,1.00,01/12/2023,Dec 2022,Sullivan Process Controls,,12/13/2022,Open AP Item,1,1619.58,1619.58,3
Bill,38107,"SMITHCO INDUSTRIES, INC.",2319,38107,2,US Dollar,1.00,01/05/2023,Dec 2022,Sullivan Process Controls,,12/6/2022,Open AP Item,1,156.00,156.00,3
Bill,38216,"SMITHCO INDUSTRIES, INC.",2319,38216,2,US Dollar,1.00,01/18/2023,Dec 2022,Sullivan Process Controls,,12/19/2022,Open AP Item,1,334.80,334.80,5
Bill,871901,SOL'S,2320,871901,2,US Dollar,1.00,12/21/2022,Nov 2022,Sullivan Process Controls,,11/21/2022,Open AP Item,1,586.15,586.15,3
Bill,VCT03-10585,SPARKMAN INDUSTRIES,2324,VCT03-10585,2,US Dollar,1.00,12/18/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,1850.00,1850.00,3
Bill,800043,SPC - Houston,2327,800043,2,US Dollar,1.00,12/01/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,10229.63,10229.63,3
Bill,800052,SPC - Houston,2327,800052,2,US Dollar,1.00,12/30/2022,Dec 2022,Sullivan Process Controls,,12/30/2022,Open AP Item,1,1119.85,1119.85,3
Bill,65677,SPC Haughton,2328,65677,2,US Dollar,1.00,12/06/2022,Dec 2022,Sullivan Process Controls,,12/6/2022,Open AP Item,1,2264.62,2264.62,5
Bill,65719,SPC Haughton,2328,65719,2,US Dollar,1.00,12/16/2022,Dec 2022,Sullivan Process Controls,,12/16/2022,Open AP Item,1,219.36,219.36,5
Bill,65704,SPC Haughton,2328,65704,2,US Dollar,1.00,12/20/2022,Dec 2022,Sullivan Process Controls,,12/20/2022,Open AP Item,1,1494.48,1494.48,5
Bill,65721,SPC Haughton,2328,65721,2,US Dollar,1.00,12/21/2022,Dec 2022,Sullivan Process Controls,,12/21/2022,Open AP Item,1,481.73,481.73,5
Bill,65726,SPC Haughton,2328,65726,2,US Dollar,1.00,12/27/2022,Dec 2022,Sullivan Process Controls,,12/27/2022,Open AP Item,1,1343.35,1343.35,5
Bill,65751,SPC Haughton,2328,65751,2,US Dollar,1.00,12/28/2022,Dec 2022,Sullivan Process Controls,,12/28/2022,Open AP Item,1,116.83,116.83,5
Bill,2365530,SPRING BRANCH I.S.D.,2331,2365530,2,US Dollar,1.00,01/31/2023,Oct 2022,Sullivan Process Controls,,10/27/2022,Open AP Item,1,369.33,369.33,5
Bill,186191,SPRINGER INDUSTRIAL,2332,186191,2,US Dollar,1.00,01/13/2023,Dec 2022,Sullivan Process Controls,,12/14/2022,Open AP Item,1,456.90,456.90,3
Bill,7601797951-0-1,STAPLES ADVANTAGE,2333,7601797951-0-1,2,US Dollar,1.00,12/20/2022,Oct 2022,Sullivan Process Controls,,10/27/2022,Open AP Item,1,107.05,107.05,3
Bill,7367303960-0-1,STAPLES ADVANTAGE,2333,7367303960-0-1,2,US Dollar,1.00,12/20/2022,Oct 2022,Sullivan Process Controls,,10/28/2022,Open AP Item,1,22.26,22.26,3
Bill,7367540810-0-1,STAPLES ADVANTAGE,2333,7367540810-0-1,2,US Dollar,1.00,12/20/2022,Nov 2022,Sullivan Process Controls,,11/1/2022,Open AP Item,1,13.95,13.95,5
Bill,7368587319-0-1,STAPLES ADVANTAGE,2333,7368587319-0-1,2,US Dollar,1.00,12/20/2022,Nov 2022,Sullivan Process Controls,,11/12/2022,Open AP Item,1,175.55,175.55,3
Bill,7368722853-0-1,STAPLES ADVANTAGE,2333,7368722853-0-1,2,US Dollar,1.00,12/20/2022,Nov 2022,Sullivan Process Controls,,11/14/2022,Open AP Item,1,46.79,46.79,5
Bill,7369053819-0-1,STAPLES ADVANTAGE,2333,7369053819-0-1,2,US Dollar,1.00,12/20/2022,Nov 2022,Sullivan Process Controls,,11/18/2022,Open AP Item,1,96.31,96.31,3
Bill,7602320400-0-1,STAPLES ADVANTAGE,2333,7602320400-0-1,2,US Dollar,1.00,12/20/2022,Nov 2022,Sullivan Process Controls,,11/18/2022,Open AP Item,1,33.14,33.14,3
Bill,7602381359-0-1,STAPLES ADVANTAGE,2333,7602381359-0-1,2,US Dollar,1.00,12/20/2022,Nov 2022,Sullivan Process Controls,,11/22/2022,Open AP Item,1,69.05,69.05,3
Bill,7371160377-0-2,STAPLES ADVANTAGE,2333,7371160377-0-2,2,US Dollar,1.00,12/29/2022,Dec 2022,Sullivan Process Controls,,12/29/2022,Open AP Item,1,298.02,298.02,5
Bill,7369781534-0-1,STAPLES ADVANTAGE,2333,7369781534-0-1,2,US Dollar,1.00,01/20/2023,Dec 2022,Sullivan Process Controls,,12/6/2022,Open AP Item,1,139.74,139.74,3
Bill,7369783000-0-1,STAPLES ADVANTAGE,2333,7369783000-0-1,2,US Dollar,1.00,01/20/2023,Dec 2022,Sullivan Process Controls,,12/6/2022,Open AP Item,1,31.91,31.91,5
Bill,7369931465-0-1,STAPLES ADVANTAGE,2333,7369931465-0-1,2,US Dollar,1.00,01/20/2023,Dec 2022,Sullivan Process Controls,,12/7/2022,Open AP Item,1,143.92,143.92,5
Bill,7369783000-0-2,STAPLES ADVANTAGE,2333,7369783000-0-2,2,US Dollar,1.00,01/20/2023,Dec 2022,Sullivan Process Controls,,12/12/2022,Open AP Item,1,43.28,43.28,5
Bill,7370366554-0-1,STAPLES ADVANTAGE,2333,7370366554-0-1,2,US Dollar,1.00,01/20/2023,Dec 2022,Sullivan Process Controls,,12/13/2022,Open AP Item,1,99.49,99.49,3
Bill,7603344289-0-1,STAPLES ADVANTAGE,2333,7603344289-0-1,2,US Dollar,1.00,01/20/2023,Dec 2022,Sullivan Process Controls,,12/15/2022,Open AP Item,1,8.32,8.32,5
Bill,7603622162-0-1,STAPLES ADVANTAGE,2333,7603622162-0-1,2,US Dollar,1.00,01/20/2023,Dec 2022,Sullivan Process Controls,,12/21/2022,Open AP Item,1,194.71,194.71,3
Bill,2199192,STEEL SUPPLY LP,2334,2199192,2,US Dollar,1.00,12/01/2022,Nov 2022,Sullivan Process Controls,,11/1/2022,Open AP Item,1,5593.62,5593.62,5
Bill,INV009772,SUMMIT PUMP INC,2339,INV009772,2,US Dollar,1.00,12/15/2022,Nov 2022,Sullivan Process Controls,,11/15/2022,Open AP Item,1,400.00,400.00,3
Bill,INV011618,SUMMIT PUMP INC,2339,INV011618,2,US Dollar,1.00,12/21/2022,Dec 2022,Sullivan Process Controls,,12/21/2022,Open AP Item,1,400.00,400.00,3
Bill,96791424714-12,SWEPCO,2344,96791424714-12,22,US Dollar,1.00,01/13/2023,Dec 2022,Sullivan Process Controls,,12/22/2022,Open AP Item,1,978.66,978.66,3
Bill,960-698-38710-12,SWEPCO,2344,960-698-38710-12,22,US Dollar,1.00,01/18/2023,Dec 2022,Sullivan Process Controls,,12/22/2022,Open AP Item,1,840.62,840.62,3
Bill,96217288412-12,SWEPCO,2344,96217288412-12,22,US Dollar,1.00,01/19/2023,Dec 2022,Sullivan Process Controls,,12/28/2022,Open AP Item,1,795.79,795.79,3
Bill,969-592-88414-12,SWEPCO,2344,969-592-88414-12,22,US Dollar,1.00,01/19/2023,Dec 2022,Sullivan Process Controls,,12/28/2022,Open AP Item,1,600.60,600.60,3
Bill,965-855-88419-12,SWEPCO,2344,965-855-88419-12,22,US Dollar,1.00,01/20/2023,Dec 2022,Sullivan Process Controls,,12/29/2022,Open AP Item,1,909.65,909.65,3
Bill,PSGS 090/22-23,SYNERGY GLOBAL,3120,PSGS 090/22-23,2,US Dollar,1.00,12/16/2022,Nov 2022,Sullivan Process Controls,,11/16/2022,Open AP Item,1,3867.75,3867.75,3
Bill,GES-153/2022-23,SYNERGY GLOBAL,3120,GES-153/2022-23,2,US Dollar,1.00,12/16/2022,Nov 2022,Sullivan Process Controls,,11/16/2022,Open AP Item,1,253.00,253.00,3
Bill,T008808,TGCI,2353,T008808,2,US Dollar,1.00,12/31/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,1206.54,1206.54,5
Bill,901740-1,THE NUT PLACE,2355,901740-1,2,US Dollar,1.00,11/24/2022,Oct 2022,Sullivan Process Controls,,10/25/2022,Open AP Item,1,46.00,46.00,5
Bill,905739-1,THE NUT PLACE,2355,905739-1,2,US Dollar,1.00,12/29/2022,Nov 2022,Sullivan Process Controls,,11/29/2022,Open AP Item,1,181.49,181.49,5
Bill,450884,THE PURPLE GUYS,2356,450884,1,US Dollar,1.00,12/15/2022,Nov 2022,Sullivan Process Controls,,11/15/2022,Open AP Item,1,82.50,82.50,6
Bill,453029-AGMT,THE PURPLE GUYS,2356,453029-AGMT,1,US Dollar,1.00,12/16/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,441.33,441.33,3
Bill,454745,THE PURPLE GUYS,2356,454745,1,US Dollar,1.00,12/29/2022,Dec 2022,Sullivan Process Controls,,12/14/2022,Open AP Item,1,166.25,166.25,5
Bill,4106809107,THYSSENKRUPP MATERIALS,2359,4106809107,2,US Dollar,1.00,12/14/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,5630.30,5630.30,3
Bill,4106810864,THYSSENKRUPP MATERIALS,2359,4106810864,2,US Dollar,1.00,12/15/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,1674.70,1674.70,3
Bill,4106812831,THYSSENKRUPP MATERIALS,2359,4106812831,2,US Dollar,1.00,12/16/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,3875.13,3875.13,3
Bill,6001405866,TOYOTA INDUSTRIES COMMERCIAL,2361,6001405866,2,US Dollar,1.00,01/03/2023,Dec 2022,Sullivan Process Controls,,12/9/2022,Open AP Item,1,649.69,649.69,3
Bill,4003691666,TOYOTA INDUSTRIES COMMERCIAL,2361,4003691666,21,US Dollar,1.00,01/16/2023,Dec 2022,Sullivan Process Controls,,12/22/2022,Open AP Item,1,481.44,481.44,4
Bill,8833R5229-12,TRAVELERS CL REMITTANCE CENTER,2362,8833R5229-12,21,US Dollar,1.00,01/12/2023,Dec 2022,Sullivan Process Controls,,12/23/2022,Open AP Item,1,2744.55,2744.55,6
Bill,14,TROY LEAR.,3201,14,20,US Dollar,1.00,12/30/2022,Dec 2022,Sullivan Process Controls,,12/30/2022,Open AP Item,1,400.00,400.00,3
Bill,155498507,ULINE,2371,155498507,2,US Dollar,1.00,11/23/2022,Oct 2022,Sullivan Process Controls,,10/24/2022,Open AP Item,1,25.98,25.98,5
Bill,155575029,ULINE,2371,155575029,2,US Dollar,1.00,11/24/2022,Oct 2022,Sullivan Process Controls,,10/25/2022,Open AP Item,1,333.55,333.55,3
Bill,156215517,ULINE,2371,156215517,2,US Dollar,1.00,12/09/2022,Nov 2022,Sullivan Process Controls,,11/9/2022,Open AP Item,1,719.97,719.97,5
Bill,156795968,ULINE,2371,156795968,2,US Dollar,1.00,12/22/2022,Nov 2022,Sullivan Process Controls,,11/22/2022,Open AP Item,1,83.89,83.89,4
Bill,156963639,ULINE,2371,156963639,2,US Dollar,1.00,12/29/2022,Nov 2022,Sullivan Process Controls,,11/29/2022,Open AP Item,1,327.73,327.73,3
Bill,157071006,ULINE,2371,157071006,2,US Dollar,1.00,12/31/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,695.45,695.45,3
Bill,157192341,ULINE,2371,157192341,2,US Dollar,1.00,01/04/2023,Dec 2022,Sullivan Process Controls,,12/5/2022,Open AP Item,1,46.20,46.20,3
Bill,157284342,ULINE,2371,157284342,2,US Dollar,1.00,01/05/2023,Dec 2022,Sullivan Process Controls,,12/6/2022,Open AP Item,1,306.89,306.89,5
Bill,157331703,ULINE,2371,157331703,2,US Dollar,1.00,01/06/2023,Dec 2022,Sullivan Process Controls,,12/7/2022,Open AP Item,1,358.85,358.85,5
Bill,157695036,ULINE,2371,157695036,2,US Dollar,1.00,01/14/2023,Dec 2022,Sullivan Process Controls,,12/15/2022,Open AP Item,1,545.13,545.13,3
Bill,157989129,ULINE,2371,157989129,2,US Dollar,1.00,01/14/2023,Dec 2022,Sullivan Process Controls,,12/15/2022,Open AP Item,1,81.53,81.53,3
Bill,157989035,ULINE,2371,157989035,2,US Dollar,1.00,01/21/2023,Dec 2022,Sullivan Process Controls,,12/22/2022,Open AP Item,1,225.72,225.72,3
Bill,158068964,ULINE,2371,158068964,2,US Dollar,1.00,01/27/2023,Dec 2022,Sullivan Process Controls,,12/28/2022,Open AP Item,1,148.84,148.84,3
Bill,0000X40605472,UPS.H,2378,0000X40605472,23,US Dollar,1.00,11/28/2022,Nov 2022,Sullivan Process Controls,,11/19/2022,Open AP Item,1,954.67,954.67,3
Bill,000000X40605502,UPS.H,2378,000000X40605502,20,US Dollar,1.00,12/19/2022,Dec 2022,Sullivan Process Controls,,12/10/2022,Open AP Item,1,1243.17,1243.17,3
Bill,000000R26488502,UPS.H,2378,000000R26488502,20,US Dollar,1.00,12/19/2022,Dec 2022,Sullivan Process Controls,,12/10/2022,Open AP Item,1,196.94,196.94,3
Bill,000000X40605502,UPS.H,2378,000000X40605502,20,US Dollar,1.00,12/19/2022,Dec 2022,Sullivan Process Controls,,12/10/2022,Open AP Item,1,195.19,195.19,5
Bill,0000X40605522,UPS.H,2378,0000X40605522,20,US Dollar,1.00,01/02/2023,Dec 2022,Sullivan Process Controls,,12/24/2022,Open AP Item,1,581.06,581.06,3
Bill,0000X40605522,UPS.H,2378,0000X40605522,20,US Dollar,1.00,01/02/2023,Dec 2022,Sullivan Process Controls,,12/24/2022,Open AP Item,1,209.21,209.21,5
Bill,0000X40605532,UPS.H,2378,0000X40605532,20,US Dollar,1.00,01/09/2023,Dec 2022,Sullivan Process Controls,,12/31/2022,Open AP Item,1,457.04,457.04,3
Bill,0000X40605532,UPS.H,2378,0000X40605532,20,US Dollar,1.00,01/09/2023,Dec 2022,Sullivan Process Controls,,12/31/2022,Open AP Item,1,91.44,91.44,5
Bill,0000X40605472,UPS.V,2379,0000X40605472,20,US Dollar,1.00,11/28/2022,Nov 2022,Sullivan Process Controls,,11/19/2022,Open AP Item,1,10.98,10.98,4
Bill,000000X40605502,UPS.V,2379,000000X40605502,20,US Dollar,1.00,12/19/2022,Dec 2022,Sullivan Process Controls,,12/10/2022,Open AP Item,1,29.18,29.18,3
